id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18351981,Oporto Downtown Flats 1F,121931859,Oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14654,-8.60332,Entire home/apt,,3,4,2017-06-02,0.04,6,0,0,
18358760,Central Suítes - 5,34604200,Central,SÃO JOÃO DA MADEIRA,São João da Madeira,40.89979,-8.49277,Private room,59,1,16,2024-08-01,0.33,21,331,3,44018/AL
18359581,Oporto Downtown Flats 3F,121931859,Oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14637,-8.6042,Entire home/apt,,3,8,2018-05-08,0.09,6,0,0,
18359853,Oporto Downtown Flats Loft,263733443,Rural,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14694,-8.60273,Entire home/apt,,2,6,2022-05-17,0.07,5,0,0,50104/AL
18365044,"BO - Almada 340 ""Red""  W/City View",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14874,-8.6113,Entire home/apt,122,2,8,2023-10-29,0.23,16,250,1,
18365048,Oporto Downtown Flats 2T,121931859,Oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14516,-8.60394,Entire home/apt,,3,1,2017-05-01,0.01,6,0,0,
18365179,"BO - Almada 340 ""Blue"" Apt. Balcony",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15022,-8.61132,Entire home/apt,120,2,19,2024-08-09,0.50,16,278,2,
18365336,Oporto Downtown Flats 1T,121931859,Oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1471,-8.60425,Entire home/apt,,2,6,2017-08-10,0.07,6,0,0,
18367567,Oporto Downtown Flats 3T,121931859,Oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14491,-8.60342,Entire home/apt,,3,2,2017-08-09,0.02,6,0,0,
18369966,An apartment with a view - Nó's place,93327406,Miguel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13469,-8.60833,Entire home/apt,92,1,515,2024-08-25,5.85,3,128,78,48917/AL
18374957,See the Sea - Beach Flat,127246990,Dani,VILA NOVA DE GAIA,Canidelo,41.12884,-8.66381,Entire home/apt,,3,20,2019-08-11,0.22,1,0,0,40528/AL
18384475,BRA.com Campanhã 001,40592098,Bárbara,PORTO,Bonfim,41.15099,-8.5907,Entire home/apt,80,2,1,2022-08-02,0.04,24,65,0,
18385829,"BO - Almada 340 ""Purple"" W/City Veiw",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1487,-8.61256,Entire home/apt,120,2,11,2024-08-25,0.29,16,296,1,16688/al
18386471,"BO - ALMADA 346 ""Dª MARIA"" APT W/ CITY VIEW",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14897,-8.61135,Entire home/apt,129,2,9,2022-11-20,0.10,16,329,0,
18412169,Ribeira Apartment,68916612,Eduardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14098,-8.6114,Entire home/apt,185,2,272,2024-09-09,3.03,2,156,40,45604/AL
18413436,Vrs - Low Cost Beach Boat,99391589,Sergio Javier,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18679,-8.70577,Entire home/apt,39,1,20,2024-03-16,0.23,3,155,1,9302023
18419721,Private room with a balcony and shared bathroom,125498412,Margarida,PORTO,Lordelo do Ouro e Massarelos,41.15606,-8.63029,Private room,37,1,99,2024-09-07,1.23,6,269,31,75819/AL
18423024,Rose Apartment in Porto Downtown,127671110,Eduarda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15843,-8.62493,Entire home/apt,70,3,204,2024-08-28,2.29,1,213,25,49767/AL.
18426634,Private room,127242256,Guilherme,SANTA MARIA DA FEIRA,"Canedo, Vale e Vila Maior",41.00919,-8.40169,Private room,,1,0,,,1,0,0,
18426717,"Veiga Garden House, with garden & near Bolhão mkt",18052483,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15087,-8.60356,Entire home/apt,145,2,440,2024-09-13,4.91,2,292,75,44302/AL
18429369,Apartment Lapa 1,97104881,Moisés,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15722,-8.61215,Entire home/apt,86,3,64,2024-08-24,0.72,5,115,9,53656/AL
18430731,"BO - Almada 340 ""Blue""Loft W/Balcony",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15065,-8.61226,Entire home/apt,114,2,12,2024-08-11,0.30,16,273,1,
18430889,"BO - ALMADA 346 ""INFANTE"" APT W/TERRACE",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15074,-8.61277,Entire home/apt,125,2,5,2024-06-02,0.21,16,335,3,
18431148,ORM - Almada 01 Apartment,19887538,Oporto Rental Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15059,-8.61213,Entire home/apt,104,2,64,2023-07-09,0.71,50,300,0,48324/AL
18437734,"Casa acolhedora, 2 minutos do rio douro",44779942,Sandra,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.1369,-8.56545,Entire home/apt,69,2,267,2024-08-28,2.99,1,290,47,66196/AL
18445451,Maestro Appartment,15301332,José,PORTO,Bonfim,41.15158,-8.60269,Entire home/apt,89,2,191,2024-05-05,2.13,1,301,1,84552/AL
18447384,Virtudes Patio,89904217,Ana Sofia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14411,-8.61834,Entire home/apt,94,2,256,2024-07-24,2.85,3,219,22,41836/AL
18447951,"BO - BOLHÃO ""PINE CONE"" W/ CITY VIEW",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14805,-8.60565,Entire home/apt,127,2,24,2024-08-15,0.61,16,317,9,
18771279,Clérigos Apartments - Apt. 3E For 2 People,130612073,3M'S - City & Country Rentals,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14534,-8.61468,Entire home/apt,60,2,309,2024-09-11,3.52,5,326,49,14781/AL
18787684,Soho Apartment II (quiet room),48340706,Liliana,PORTO,Lordelo do Ouro e Massarelos,41.15158,-8.62214,Entire home/apt,71,3,61,2024-08-15,0.71,1,351,15,53806/AL
18801374,Dukes Joy Apartment,119439098,Francisco,PORTO,Bonfim,41.14364,-8.59726,Entire home/apt,65,2,156,2024-08-17,1.76,3,320,22,49106/AL
18808420,Low cost - Colorful Room in OPORTO center. Room1,130937954,Karem,PORTO,Bonfim,41.15313,-8.60078,Private room,,2,72,2019-09-23,0.81,4,0,0,
18825476,Scented Porto House / Eucalyptus,40676260,Tiago,PORTO,Bonfim,41.15627,-8.59933,Entire home/apt,89,2,77,2023-04-16,0.87,4,298,0,51871/AL
18832921,Mouzinho 18 by YoursPorto,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14164,-8.61447,Entire home/apt,706,1,354,2024-09-09,4.04,21,330,51,45080 AL
18833891,Clérigos Apartments - Apt. 2E For 2 People,130612073,3M'S - City & Country Rentals,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14644,-8.61263,Entire home/apt,65,2,281,2024-09-09,3.27,5,337,42,14775/AL
18847798,grand appartement a Espinho,128088298,Marine,ESPINHO,Anta e Guetim,41.01038,-8.62915,Entire home/apt,,3,3,2018-08-16,0.03,1,0,0,
18850474,OPORTO POOL HOUSE | OPEN SPACE | PRIVATE POOL,87063540,Fábio,VILA NOVA DE GAIA,Oliveira do Douro,41.13589,-8.58605,Entire home/apt,239,3,48,2023-08-29,0.54,1,306,0,
18851676,Guest4Porto AV Loft,131317352,João & Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15055,-8.60363,Entire home/apt,145,3,253,2024-08-17,2.86,4,139,40,45842/AL
18852713,Spectacular Views Penthouse Apartment,124759797,Helena,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13505,-8.60808,Entire home/apt,111,5,75,2024-09-12,0.86,1,77,14,49140/AL
18866673,PORTO CLÉRIGOS Apartments Daisy (1st),29026904,Carlos Augusto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145615,-8.614223,Entire home/apt,72,2,45,2023-05-16,0.58,4,322,0,56913/AL
18867160,Casa P309 Penthouse,59436359,Sandra,PORTO,Bonfim,41.14867,-8.59712,Entire home/apt,85,2,77,2024-08-27,0.88,4,320,15,31747/AL
18875625,Sunshine home - 300m to the beach,131519919,Maria,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19101,-8.70377,Entire home/apt,82,2,163,2024-08-29,1.84,1,335,16,61175/AL
18876810,Low cost - Striped room in Oporto center,130937954,Karem,PORTO,Bonfim,41.15299,-8.59906,Private room,,2,56,2019-09-13,0.63,4,0,0,
18902720,Triple Room with Breakfast. Casa dos Azulejos,49284533,Marta,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18462,-8.67046,Private room,58,1,196,2024-08-17,2.22,3,322,28,100357/AL
18903239,"Veleiro com 4 quartos e  2 WC,micro ondas.",18476063,Rui,VILA DO CONDE,Vila do Conde,41.34873,-8.74516,Entire home/apt,320,2,0,,,1,364,0,
18905072,GuestReady - Given to fly,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15171,-8.60836,Entire home/apt,60,1,182,2024-09-08,2.05,140,249,25,
18910676,Apartamento da Princesa no  Centro do Porto,56613095,Dayanador,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15228761956883,-8.610404149184458,Entire home/apt,65,5,236,2024-08-23,2.66,3,315,35,45664/AL
18913558,| E36 | ideal for families | large area,131817146,Corina,PORTO,Paranhos,41.16582,-8.61118,Entire home/apt,104,3,62,2024-09-08,0.70,1,167,9,46091/AL
18930759,Scented Porto House / Jasmine,40676260,Tiago,PORTO,Bonfim,41.15444,-8.59976,Entire home/apt,65,2,46,2022-07-22,0.52,4,337,0,51871/AL
18021993,.COM BOLHÃO APARTMENT,123932225,Isabel Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15087,-8.60493,Entire home/apt,65,1,141,2024-08-22,1.56,1,334,7,
18034735,BOUTIQUE Rentals - Provence Apartment,185835,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15259,-8.61363,Entire home/apt,80,1,20,2023-09-12,0.23,27,236,0,12563/AL
18039532,Apartamento T2 Vila Nova de Gaia,124108289,Maria Alzira,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11306,-8.62775,Entire home/apt,75,3,92,2024-06-25,1.02,1,288,8,44385/AL
18051155,Oporto Nature Art Suite,39241118,Jorge,PORTO,Bonfim,41.14062,-8.59544,Private room,49,3,84,2024-08-25,0.95,3,51,14,41491/AL
18051725,Friends&Family House,120358673,Henrique,PORTO,Lordelo do Ouro e Massarelos,41.14852,-8.62347,Entire home/apt,248,3,266,2024-09-08,2.95,4,286,53,AL/41081
18052701,Sunny Apartment Amazing View,124239794,Nélia,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13276,-8.623,Entire home/apt,80,2,190,2024-08-29,2.10,1,359,15,96429/AL
18053317,Twin com WC privado Exterior + Pequeno Almoço,124244026,Mirandesa,PORTO,Bonfim,41.14546,-8.59849,Private room,,1,2,2023-06-19,0.02,3,0,0,103227/AL
18054129,Duplo com casa de banho privada + Pequeno Almoço,124244026,Mirandesa,PORTO,Bonfim,41.14732,-8.59838,Private room,,1,1,2017-04-16,0.01,3,0,0,103227/AL
18055018,Single com WC privado exterior+ Pequeno Almoço,124244026,Mirandesa,PORTO,Bonfim,41.1455,-8.59791,Private room,,1,4,2022-07-10,0.04,3,0,0,103227/AL
18055064,Liiiving in Porto | Historic Clérigos Studio - 4F,123222331,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14641,-8.61389,Entire home/apt,72,2,44,2024-06-07,0.49,7,349,3,40212/AL
18055259,Porto Downtown Apartment II - Praça dos Poveiros,13290472,Pda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146610260009766,-8.60326099395752,Entire home/apt,62,3,257,2024-08-26,2.85,4,324,47,121397/AL
18056932,Hello Porto Firehouse,59469397,Miguel,PORTO,Bonfim,41.14901,-8.601699,Entire home/apt,90,6,213,2024-08-20,2.35,6,47,17,42548/AL
18058463,DockApartment,54233750,Pedro,VILA NOVA DE GAIA,Oliveira do Douro,41.13688,-8.59838,Entire home/apt,77,3,115,2024-09-07,1.28,2,119,16,
18077145,Right in front of the beach  .....   2/4 pax,455136427,Antonio,VILA DO CONDE,Azurara,41.33849,-8.7393,Entire home/apt,65,7,116,2024-08-24,1.28,1,74,8,29669/AL
18077450,Country Apartment by JC,124472632,João,PORTO,Paranhos,41.16501,-8.59761,Entire home/apt,236,1,109,2024-08-17,1.21,28,340,7,43227/AL
18078119,Trindade Sweet Home,124476237,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15376,-8.61036,Entire home/apt,,2,10,2018-11-01,0.11,3,0,0,42779/AL
18093446,Sailing Boat-Marina PORTO Atlântico,124611103,Raúl,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1864,-8.70586,Entire home/apt,,3,45,2023-08-31,0.50,2,0,0,
18101793,NIGHT ON BOARD - Douro Experience,124685151,Ceclone,VILA NOVA DE GAIA,Canidelo,41.14117,-8.65011,Entire home/apt,,1,132,2022-10-02,1.47,1,0,0,Exempt
18101836,Deco Gem Aliados | Downtown Luxury Apartment,124686246,Mikail,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14949,-8.61088,Entire home/apt,202,2,244,2024-08-27,2.70,1,328,35,38124/AL
18104001,"Merc Porto Clérigo's Place
Agradável Quintal",124699338,Merc,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14792,-8.61418,Entire home/apt,99,2,134,2024-08-22,2.15,11,335,31,37059/AL
18104447,NiP Apartment | Porto City Center,124705122,Andreia & Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14436,-8.60268,Entire home/apt,80,2,353,2024-08-18,3.91,1,205,42,42956/AL
18107361,Forum Place - (Free Parking),124727217,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16451,-8.61226,Entire home/apt,,3,24,2024-08-17,0.27,3,0,2,38860/AL
18115317,Oporto Guest Neto’house,102087225,Santos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14485,-8.60375,Entire home/apt,70,2,5,2024-07-31,0.06,2,363,1,544479 AL
18115845,Petrus Duplex & Garden - Porto's City Center,124819245,Paula,PORTO,Bonfim,41.15102,-8.60396,Entire home/apt,,2,138,2020-09-08,1.53,1,0,0,58621/AL
18117616,2 Private rooms at a charming summer house!,124834329,Augusta,VILA NOVA DE GAIA,Arcozelo,41.0664,-8.65371,Private room,75,2,90,2024-08-31,1.00,1,342,10,562096/AL
18120357,Barrels Loft - Duplex in Porto's Downtown,124861901,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1509,-8.60323,Entire home/apt,,2,98,2019-10-22,1.09,1,0,0,98230/AL
18122614,New! Close to beach with great terrace,27392607,Ana & Salomé,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18026,-8.69258,Entire home/apt,,2,20,2022-09-29,0.26,1,0,0,
18135416,Cozy Apartment by Douro River,10067687,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13636160000001,-8.624711399999999,Entire home/apt,61,1,170,2024-08-27,1.92,1,333,46,54437/AL
18152829,Cosy 4 bedrooms apartment - Combatentes,5810647,José,PORTO,Paranhos,41.1672,-8.59098,Entire home/apt,,3,2,2023-08-20,0.08,2,0,0,43035/AL
18158507,"Beach, Surf & City - Espinho",43832927,Rui Pedro,ESPINHO,Espinho,41.01055,-8.64215,Entire home/apt,80,4,84,2024-09-11,1.27,1,283,17,
19137093,Casa Anselmo - Quarto Single IV,69779137,Helder,PORTO,Bonfim,41.15334,-8.60127,Private room,,28,6,2019-02-14,0.07,9,0,0,Exempt
18448495,"BO - BOLHÃO ""CABBAGE"" APT. W/BALCONY",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14873,-8.60719,Entire home/apt,127,2,1,2024-06-22,0.35,16,312,1,
18448583,COSY & COMFY STUDIO,127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14823,-8.60609,Entire home/apt,114,2,1,2021-07-18,0.03,16,261,0,
18448662,WIDE & GORGEOUS STUDIO,127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15015,-8.60565,Entire home/apt,117,2,4,2023-11-20,0.08,16,287,1,
18449066,GuestReady - Chic and cozy getaway,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14867,-8.61993,Entire home/apt,108,1,341,2024-08-29,3.80,140,341,25,42735/AL
18456156,Kokas Studio,126878939,Vitor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14469,-8.61596,Entire home/apt,50,2,362,2024-08-28,4.05,2,270,64,34325/AL
18461746,EV -A different place to stay in Porto,115299145,Elsa,PORTO,Bonfim,41.15116,-8.59199,Entire home/apt,,2,50,2018-10-11,0.56,1,0,0,
18489032,Porto Baixa II,69152985,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14898,-8.61628,Entire home/apt,70,2,159,2024-08-14,1.79,2,19,21,41141/AL
18500348,"Best of nature:PortoCityPark/oceanMatosinho, METRO",25831854,Sofia,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17926788330078,-8.674626350402832,Private room,45,3,121,2024-09-02,1.36,2,233,24,44419/AL
18500854,"BO - Sá da Bandeira ""Palácio Cristal""",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14978,-8.60675,Entire home/apt,114,2,6,2024-05-20,0.22,16,320,1,
18501088,"BO - Sá da Bandeira ""Jardim Romantico""",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14951,-8.60761,Entire home/apt,99,20,0,,,16,296,0,
18501735,"BO - Sá da Bandeira ""Jardim Botânico""",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14951,-8.60761,Entire home/apt,117,20,6,2022-05-27,0.12,16,292,0,
18514808,World Heritage House with River View,77153972,Silvia & Edu,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14175,-8.61161,Entire home/apt,135,3,302,2024-08-23,3.42,11,297,40,44488/AL
18516619,Almasaba Beach House... Luxury by the sea,128223489,Sal,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.23932,-8.72385,Entire home/apt,,1,19,2020-01-01,0.31,1,0,0,
18540382,Loureiro 67 I,37066714,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14469,-8.60895,Entire home/apt,47,1,108,2024-09-04,1.21,45,324,24,43637/AL
18541068,Quinta de Vilar Country House with pool near Porto,128700485,Carmen,PAREDES,Sobreira,41.13922,-8.38099,Entire home/apt,164,2,39,2024-09-02,0.45,1,360,5,45739/AL
18541087,Loureiro 67 Iii,37066714,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14411,-8.6083,Entire home/apt,47,1,87,2024-08-24,0.98,45,320,22,43631/AL
18542877,Casa Pilar - Quarto de Casal I,69779137,Helder,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1359,-8.60737,Private room,,4,13,2018-08-17,0.15,9,0,0,Exempt
18543650,Casa Pilar - Quarto de Casal III,69779137,Helder,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13661,-8.60604,Private room,,4,7,2018-08-31,0.08,9,0,0,Exempt
18548543,Twin room with shared bathroom,125498412,Margarida,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15967,-8.63492,Private room,46,1,130,2024-09-11,1.56,6,284,27,75819/AL
18564738,arcozelo porto,119666752,Georges,VILA NOVA DE GAIA,Arcozelo,41.06538,-8.63239,Entire home/apt,75,3,68,2024-09-09,0.79,1,336,13,
18566546,Lindo Vale House,125584516,Lia,PORTO,Paranhos,41.16646,-8.6007,Entire home/apt,60,2,136,2024-08-22,1.54,1,168,12,45417/AL
18572523,"BO - BOLHÃO ""TOMATO"" FOR 2/3/4 GUESTS",127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14974,-8.60682,Entire home/apt,122,20,5,2023-11-05,0.10,16,262,1,
18574397,Oporto Center Spot,128963393,Dulce,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14599,-8.60616,Entire home/apt,,2,240,2023-10-18,2.71,2,0,7,46848/AL
18595453,DOWNTOWN COZY  OPEN SPACE APARTMENT,76767096,Helena,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15146,-8.616,Entire home/apt,77,2,163,2024-08-25,1.90,3,343,19,53679/AL
18604515,Casa do Oásis,129207190,Rui Manuel,VILA DO CONDE,Mindelo,41.3084,-8.72963,Entire home/apt,110,4,116,2024-08-24,1.32,1,76,16,AL 44838
18607563,​ For 4 or 5 - Wonderful Apartment downtown,8161650,Manuel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14619,-8.61348,Entire home/apt,155,2,385,2024-09-08,4.33,2,327,59,55851/AL
18607711,Best House Center - with Garage Parking,125993675,Maria,PORTO,Lordelo do Ouro e Massarelos,41.15245,-8.62951,Entire home/apt,244,1,77,2024-07-16,0.86,2,297,9,46802/AL
18607822,Oporto Apartment( very close to metro),91073596,Sofia,PORTO,Paranhos,41.1745,-8.60184,Entire home/apt,,2,9,2018-07-31,0.10,1,0,0,
18615102,CLEAN & COOL & CENTRAL: cozy downtown!,113282651,Rafaela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.147586822509766,-8.614674568176271,Entire home/apt,57,1,274,2024-08-29,3.07,6,257,36,121603/AL
18615392,Cosy house MIRAGAIA in Lapa,129307486,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15861,-8.61449,Entire home/apt,,1,2,2023-06-15,0.08,5,0,0,
18615513,Porto Viewpoint Apartment (free parking),26250649,Maria,PORTO,Bonfim,41.15074,-8.60026,Entire home/apt,80,2,144,2024-08-29,1.62,1,269,20,63294/AL
18615560,Cosy house VITORIA in Lapa,129307486,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15983,-8.61287,Entire home/apt,,2,5,2019-08-16,0.06,5,0,0,
18615604,BCharming - Lovely apartment for 8 people,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16143,-8.61999,Entire home/apt,210,2,11,2024-04-28,0.13,9,340,1,59113/AL
18615636,CASA S.NICOLAU 185,129307486,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15856,-8.61385,Entire home/apt,,2,8,2023-01-02,0.09,5,0,0,
18628744,Porto Island 4 (house and terrace w/barbecue),129419320,Sofia,PORTO,Lordelo do Ouro e Massarelos,41.15903,-8.64463,Entire home/apt,79,1,154,2024-07-13,1.77,3,334,21,44560/AL
18629434,Porto Island 2 (house and terrace w/barbecue),129419320,Sofia,PORTO,Lordelo do Ouro e Massarelos,41.15872,-8.64456,Entire home/apt,84,1,124,2024-09-12,1.40,3,331,25,44547/AL
18630075,BRA.com Campanhã 002,40592098,Bárbara,PORTO,Bonfim,41.15099,-8.5907,Entire home/apt,100,2,0,,,24,55,0,
18630355,BRA.com Campanhã 003,40592098,Bárbara,PORTO,Bonfim,41.15099,-8.5907,Entire home/apt,100,2,17,2022-09-30,0.19,24,55,0,
18630426,Baixa24 - Downtown Bliss w/ Amazing Natural Light,252729505,Alex,PORTO,Bonfim,41.14834,-8.598,Entire home/apt,146,1,147,2024-07-20,1.66,16,309,23,57245/AL
18631710,Porto Island 3 (house and terrace w/barbecue),129419320,Sofia,PORTO,Lordelo do Ouro e Massarelos,41.15853,-8.64331,Entire home/apt,89,1,114,2024-08-30,1.28,3,329,26,44557/AL
18643056,BRA.com Campanhã 101,40592098,Bárbara,PORTO,Bonfim,41.15099,-8.5907,Entire home/apt,110,2,6,2022-05-08,0.07,24,59,0,
18644981,Relaxing Studio in Bolhão Market,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14967,-8.60745,Entire home/apt,90,1,4,2023-08-12,0.05,92,302,0,RNET 7972
