id,geometry,novos_ET
Viela de Lamas,"{'type': 'MultiLineString', 'coordinates': [[[-8.5941911, 41.1754256], [-8.5941224, 41.1754511], [-8.594058, 41.1756268], [-8.5941549, 41.1757093], [-8.594348, 41.1758406], [-8.5946726, 41.1759617], [-8.5947718, 41.1760626], [-8.5948585, 41.1760901]], [[-8.5954971, 41.1759623], [-8.5953646, 41.1760324], [-8.595268, 41.1760586], [-8.5948585, 41.1760901]], [[-8.5948585, 41.1760901], [-8.5947718, 41.1760626], [-8.5946726, 41.1759617], [-8.594348, 41.1758406], [-8.5941549, 41.1757093], [-8.594058, 41.1756268], [-8.5941224, 41.1754511], [-8.5941911, 41.1754256]], [[-8.5948585, 41.1760901], [-8.595268, 41.1760586], [-8.5953646, 41.1760324], [-8.5954971, 41.1759623]]]}",0
Rua Nova do Rio,"{'type': 'MultiLineString', 'coordinates': [[[-8.5877111, 41.1777704], [-8.5877562, 41.1778509], [-8.5880754, 41.1784211], [-8.5897177, 41.179106]], [[-8.5897177, 41.179106], [-8.5896391, 41.1796616], [-8.5896332, 41.1797032]]]}",0
Rua Tenente Mário Grilo,"{'type': 'MultiLineString', 'coordinates': [[[-8.5857031, 41.1794743], [-8.5857832, 41.1795265], [-8.5861952, 41.1798097]], [[-8.5863146, 41.1799085], [-8.5862486, 41.1798464], [-8.5861952, 41.1798097]], [[-8.5861952, 41.1798097], [-8.5857832, 41.1795265], [-8.5857031, 41.1794743]], [[-8.5861952, 41.1798097], [-8.5862486, 41.1798464], [-8.5863146, 41.1799085]]]}",0
Travessa da Areosa,"{'type': 'MultiLineString', 'coordinates': [[[-8.5868494, 41.1784587], [-8.586795, 41.1784575], [-8.5867407, 41.1784456], [-8.5866905, 41.1784104], [-8.5866414, 41.1783904], [-8.5865864, 41.1783844], [-8.5864252, 41.178377], [-8.5853026, 41.1783361]], [[-8.5853026, 41.1783361], [-8.5864252, 41.178377], [-8.5865864, 41.1783844], [-8.5866414, 41.1783904], [-8.5866905, 41.1784104], [-8.5867407, 41.1784456], [-8.586795, 41.1784575], [-8.5868494, 41.1784587]], [[-8.5853026, 41.1783361], [-8.5852727, 41.1783785], [-8.5852517, 41.1783976], [-8.5852245, 41.1784166], [-8.5852002, 41.1784335], [-8.5851017, 41.1784397], [-8.5849914, 41.1784444], [-8.5848665, 41.1784321], [-8.5847496, 41.1784079], [-8.5846278, 41.1783626], [-8.5845021, 41.1783084], [-8.5844365, 41.1782832]], [[-8.5844365, 41.1782832], [-8.5845021, 41.1783084], [-8.5846278, 41.1783626], [-8.5847496, 41.1784079], [-8.5848665, 41.1784321], [-8.5849914, 41.1784444], [-8.5851017, 41.1784397], [-8.5852002, 41.1784335], [-8.5852245, 41.1784166], [-8.5852517, 41.1783976], [-8.5852727, 41.1783785], [-8.5853026, 41.1783361]]]}",0
Rua Horácio Marçal,"{'type': 'MultiLineString', 'coordinates': [[[-8.587832, 41.1762933], [-8.5879028, 41.1763006], [-8.5880185, 41.1763272], [-8.5881275, 41.176354], [-8.5882011, 41.1763648], [-8.5882808, 41.1763617], [-8.5883781, 41.1763533], [-8.5885087, 41.1763333], [-8.5890081, 41.1762456], [-8.5891354, 41.1762269]], [[-8.5897177, 41.179106], [-8.5909453, 41.1796325], [-8.5910229, 41.1796582], [-8.5911001, 41.1796765], [-8.5911774, 41.1796673], [-8.5912871, 41.1796306], [-8.5913603, 41.1795878], [-8.5914091, 41.1795419], [-8.5921246, 41.1788351], [-8.592142, 41.1788149], [-8.5921636, 41.1787928], [-8.5921743, 41.1787662], [-8.5921728, 41.1787406], [-8.5921581, 41.1787223], [-8.5914977, 41.1782187], [-8.5913859, 41.1781391], [-8.5910927, 41.1779709], [-8.5907575, 41.1777557], [-8.5905382, 41.1775598], [-8.5904164, 41.1774308], [-8.5903726, 41.177343], [-8.5902987, 41.1772784]], [[-8.5902987, 41.1772784], [-8.5897947, 41.1763527], [-8.589734, 41.1762772], [-8.5896711, 41.1762353], [-8.5895897, 41.1762034], [-8.5894961, 41.1761836], [-8.5893748, 41.1761917], [-8.5891354, 41.1762269]], [[-8.5902987, 41.1772784], [-8.5903726, 41.177343], [-8.5904164, 41.1774308], [-8.5905382, 41.1775598], [-8.5907575, 41.1777557], [-8.5910927, 41.1779709], [-8.5913859, 41.1781391], [-8.5914977, 41.1782187], [-8.5921581, 41.1787223], [-8.5921728, 41.1787406], [-8.5921743, 41.1787662], [-8.5921636, 41.1787928], [-8.592142, 41.1788149], [-8.5921246, 41.1788351], [-8.5914091, 41.1795419], [-8.5913603, 41.1795878], [-8.5912871, 41.1796306], [-8.5911774, 41.1796673], [-8.5911001, 41.1796765], [-8.5910229, 41.1796582], [-8.5909453, 41.1796325], [-8.5897177, 41.179106]], [[-8.5891354, 41.1762269], [-8.5890081, 41.1762456], [-8.5885087, 41.1763333], [-8.5883781, 41.1763533], [-8.5882808, 41.1763617], [-8.5882011, 41.1763648], [-8.5881275, 41.176354], [-8.5880185, 41.1763272], [-8.5879028, 41.1763006], [-8.587832, 41.1762933]], [[-8.5891354, 41.1762269], [-8.5893748, 41.1761917], [-8.5894961, 41.1761836], [-8.5895897, 41.1762034], [-8.5896711, 41.1762353], [-8.589734, 41.1762772], [-8.5897947, 41.1763527], [-8.5902987, 41.1772784]]]}",0
Travessa da Fonte do Outeiro,"{'type': 'MultiLineString', 'coordinates': [[[-8.592511, 41.1742887], [-8.5929263, 41.1746025], [-8.5932719, 41.1749143], [-8.5933508, 41.1750438], [-8.5933479, 41.1750771], [-8.5933385, 41.1750862]], [[-8.5933385, 41.1750862], [-8.5933479, 41.1750771], [-8.5933508, 41.1750438], [-8.5932719, 41.1749143], [-8.5929263, 41.1746025], [-8.592511, 41.1742887]]]}",0
Praceta Francisco Borges,"{'type': 'MultiLineString', 'coordinates': [[[-8.5891334, 41.1735714], [-8.5890045, 41.1735354], [-8.5881561, 41.1732982]], [[-8.5878092, 41.1732707], [-8.588025, 41.1732809], [-8.5881561, 41.1732982]], [[-8.5881561, 41.1732982], [-8.588025, 41.1732809], [-8.5878092, 41.1732707]], [[-8.5881561, 41.1732982], [-8.5890045, 41.1735354], [-8.5891334, 41.1735714]]]}",0
Rua João Lúcio de Azevedo,"{'type': 'MultiLineString', 'coordinates': [[[-8.5890239, 41.1737913], [-8.5891172, 41.1738185], [-8.5896151, 41.1739635]], [[-8.5896151, 41.1739635], [-8.5891172, 41.1738185], [-8.5890239, 41.1737913]]]}",0
Rua Conde de Avranches,"{'type': 'MultiLineString', 'coordinates': [[[-8.6092111, 41.1773276], [-8.6093457, 41.1773]], [[-8.6086428, 41.1771801], [-8.608769, 41.1772254]], [[-8.6093457, 41.1773], [-8.6106097, 41.177002], [-8.6107443, 41.1769706]], [[-8.608061, 41.1769879], [-8.608324, 41.1770632]], [[-8.6107443, 41.1769706], [-8.6118268, 41.1767147]], [[-8.608769, 41.1772254], [-8.6090752, 41.1773163], [-8.6092111, 41.1773276]], [[-8.608324, 41.1770632], [-8.6086428, 41.1771801]], [[-8.6092004, 41.1772614], [-8.6090843, 41.17725], [-8.6087994, 41.1771735]], [[-8.6086752, 41.1771308], [-8.608357, 41.1770103]], [[-8.6087994, 41.1771735], [-8.6086752, 41.1771308]], [[-8.608357, 41.1770103], [-8.6081398, 41.1769065]]]}",0
Rua Coronel Almeida Valente,"{'type': 'MultiLineString', 'coordinates': [[[-8.609144, 41.1753941], [-8.6092606, 41.1754255], [-8.6096705, 41.175536]], [[-8.6103982, 41.1757181], [-8.6105233, 41.1757903], [-8.6115794, 41.1764645], [-8.611816, 41.1766315]], [[-8.6103982, 41.1757181], [-8.6097508, 41.1755577], [-8.6096705, 41.175536]], [[-8.6124491, 41.1769822], [-8.6127984, 41.1771219], [-8.6130363, 41.1772182], [-8.6131158, 41.1772504]], [[-8.6131158, 41.1772504], [-8.6132896, 41.1773108], [-8.6138245, 41.1775135], [-8.613962, 41.1775689], [-8.6140006, 41.1775844], [-8.614101, 41.1776249]], [[-8.6096705, 41.175536], [-8.6097508, 41.1755577], [-8.6103982, 41.1757181]], [[-8.6096705, 41.175536], [-8.6092606, 41.1754255], [-8.609144, 41.1753941]], [[-8.611816, 41.1766315], [-8.6115794, 41.1764645], [-8.6105233, 41.1757903], [-8.6103982, 41.1757181]], [[-8.6119343, 41.176702], [-8.6120733, 41.1767717], [-8.6120998, 41.176785], [-8.6123072, 41.1769055], [-8.6124491, 41.1769822]]]}",0
Rua de Leonardo Coimbra,"{'type': 'MultiLineString', 'coordinates': [[[-8.609144, 41.1753941], [-8.6091809, 41.1753455], [-8.6094357, 41.1750102], [-8.6095077, 41.1749513], [-8.6096949, 41.1747329]], [[-8.6096949, 41.1747329], [-8.6098379, 41.1745592]], [[-8.6098379, 41.1745592], [-8.6098781, 41.1745085]], [[-8.6103807, 41.1736583], [-8.6103785, 41.1727672]], [[-8.6098781, 41.1745085], [-8.6099316, 41.1744411], [-8.6103814, 41.1739403], [-8.6103807, 41.1736583]]]}",0
Rua da Agra do Amial,"{'type': 'MultiLineString', 'coordinates': [[[-8.609144, 41.1753941], [-8.6091167, 41.1754539], [-8.6091066, 41.1754762]], [[-8.6090819, 41.1757174], [-8.6090335, 41.1761042], [-8.6090171, 41.1764506], [-8.6089541, 41.1767281], [-8.6088727, 41.1768592], [-8.6086752, 41.1771308]], [[-8.6091066, 41.1754762], [-8.6091166, 41.1755356], [-8.6090819, 41.1757174]], [[-8.6086752, 41.1771308], [-8.6086594, 41.1771548]], [[-8.6086594, 41.1771548], [-8.6086428, 41.1771801]]]}",0
Rua Dom Frei Vicente da Soledade e Castro,"{'type': 'MultiLineString', 'coordinates': [[[-8.5985092, 41.1777244], [-8.599114, 41.1778939]], [[-8.594302, 41.1770347], [-8.5941779, 41.1770243], [-8.5932904, 41.1769502]], [[-8.594302, 41.1770347], [-8.594512, 41.1770213], [-8.5951889, 41.1769345]], [[-8.5932904, 41.1769502], [-8.5941779, 41.1770243], [-8.594302, 41.1770347]], [[-8.5971008, 41.1773103], [-8.5980733, 41.1775929]], [[-8.5971008, 41.1773103], [-8.5969606, 41.17727], [-8.5960483, 41.1770076]], [[-8.599114, 41.1778939], [-8.5992448, 41.1779307]], [[-8.5992718, 41.1778791], [-8.5991398, 41.1778428]], [[-8.5981844, 41.1776263], [-8.5985092, 41.1777244]], [[-8.5981844, 41.1776263], [-8.5980733, 41.1775929]], [[-8.5991398, 41.1778428], [-8.5989545, 41.1777903]], [[-8.5980733, 41.1775929], [-8.5971008, 41.1773103]], [[-8.5980733, 41.1775929], [-8.5981844, 41.1776263]], [[-8.5960483, 41.1770076], [-8.5958582, 41.1769613], [-8.5957289, 41.1769375], [-8.5955847, 41.1769234], [-8.5954358, 41.1769154], [-8.5952868, 41.1769234], [-8.5951889, 41.1769345]], [[-8.5960483, 41.1770076], [-8.5969606, 41.17727], [-8.5971008, 41.1773103]], [[-8.5951889, 41.1769345], [-8.594512, 41.1770213], [-8.594302, 41.1770347]], [[-8.5951889, 41.1769345], [-8.5952868, 41.1769234], [-8.5954358, 41.1769154], [-8.5955847, 41.1769234], [-8.5957289, 41.1769375], [-8.5958582, 41.1769613], [-8.5960483, 41.1770076]], [[-8.5989545, 41.1777903], [-8.5983167, 41.1776099], [-8.5982521, 41.17761], [-8.5981844, 41.1776263]]]}",0
Rua Conde de Aurora,"{'type': 'MultiLineString', 'coordinates': [[[-8.6096949, 41.1747329], [-8.6106506, 41.174806], [-8.6106306, 41.1750801]], [[-8.6106306, 41.1750801], [-8.6106103, 41.1752381], [-8.6103982, 41.1757181]], [[-8.6106306, 41.1750801], [-8.6106506, 41.174806], [-8.6096949, 41.1747329]], [[-8.6103982, 41.1757181], [-8.6106103, 41.1752381], [-8.6106306, 41.1750801]]]}",0
Travessa de Lamas,"{'type': 'MultiLineString', 'coordinates': [[[-8.5934433, 41.1754214], [-8.5933006, 41.1758393], [-8.593262, 41.1759783], [-8.5932327, 41.1765457], [-8.5931866, 41.1766351], [-8.5930713, 41.1766371], [-8.5929399, 41.1766432], [-8.5927655, 41.1766674], [-8.5926019, 41.1766997], [-8.5923256, 41.1767482], [-8.5920494, 41.1768107], [-8.5918455, 41.1768229], [-8.5916739, 41.176839], [-8.5915011, 41.1768499]], [[-8.5948585, 41.1760901], [-8.594796, 41.1761183], [-8.5947074, 41.1761728], [-8.594568, 41.1762333], [-8.5944419, 41.1763141], [-8.5942676, 41.1763767], [-8.5940074, 41.1764494], [-8.5937794, 41.176512]], [[-8.5937794, 41.176512], [-8.5940074, 41.1764494], [-8.5942676, 41.1763767], [-8.5944419, 41.1763141], [-8.594568, 41.1762333], [-8.5947074, 41.1761728], [-8.594796, 41.1761183], [-8.5948585, 41.1760901]], [[-8.5915011, 41.1768499], [-8.5916739, 41.176839], [-8.5918455, 41.1768229], [-8.5920494, 41.1768107], [-8.5923256, 41.1767482], [-8.5926019, 41.1766997], [-8.5927655, 41.1766674], [-8.5929399, 41.1766432], [-8.5930713, 41.1766371], [-8.5931866, 41.1766351], [-8.5932327, 41.1765457], [-8.593262, 41.1759783], [-8.5933006, 41.1758393], [-8.5934433, 41.1754214]]]}",0
Rua Sá de Miranda,"{'type': 'MultiLineString', 'coordinates': [[[-8.613195, 41.1765056], [-8.6131871, 41.1764752]], [[-8.6117512, 41.1748964], [-8.6118807, 41.1749023]], [[-8.6117512, 41.1748964], [-8.611726, 41.1751557]], [[-8.611726, 41.1751557], [-8.6106306, 41.1750801]], [[-8.611726, 41.1751557], [-8.6118531, 41.1751617], [-8.6118807, 41.1749023]], [[-8.6106306, 41.1750801], [-8.611726, 41.1751557]], [[-8.6118807, 41.1749023], [-8.6117512, 41.1748964]], [[-8.6118807, 41.1749023], [-8.6127571, 41.1749489], [-8.6127897, 41.1749998], [-8.6128276, 41.175083], [-8.6131871, 41.1764752]], [[-8.6131871, 41.1764752], [-8.613195, 41.1765056]], [[-8.6131871, 41.1764752], [-8.6128276, 41.175083], [-8.6127897, 41.1749998], [-8.6127571, 41.1749489], [-8.6118807, 41.1749023]]]}",0
Travessa do Campo Lindo,"{'type': 'MultiLineString', 'coordinates': [[[-8.6098197, 41.1684728], [-8.6091985, 41.1681425]], [[-8.6091985, 41.1681425], [-8.6098197, 41.1684728]], [[-8.6091985, 41.1681425], [-8.609128, 41.1681498], [-8.6086902, 41.1682356], [-8.6086347, 41.1682346], [-8.6085864, 41.1682175], [-8.6084573, 41.1681022]], [[-8.6079443, 41.1683122], [-8.6080103, 41.1682898], [-8.6084573, 41.1681022]], [[-8.6084573, 41.1681022], [-8.6080103, 41.1682898], [-8.6079443, 41.1683122]]]}",0
Rua Lima Júnior,"{'type': 'MultiLineString', 'coordinates': [[[-8.6108236, 41.1675902], [-8.6108993, 41.1675974], [-8.610975, 41.1676046]], [[-8.6095595, 41.1674835], [-8.6096203, 41.1674886], [-8.6107254, 41.1675819], [-8.6108236, 41.1675902]]]}",0
Rua de Pedro Ivo,"{'type': 'MultiLineString', 'coordinates': [[[-8.6092151, 41.1666644], [-8.6093315, 41.1666699], [-8.6107778, 41.1667745], [-8.6108886, 41.1667825]]]}",0
Rua Doutor Adriano de Paiva,"{'type': 'MultiLineString', 'coordinates': [[[-8.6092151, 41.1666644], [-8.609221, 41.1665743], [-8.6092575, 41.1660168]], [[-8.6092575, 41.1660168], [-8.6092634, 41.1657443]], [[-8.6092575, 41.1660168], [-8.609221, 41.1665743], [-8.6092151, 41.1666644]], [[-8.6092634, 41.1657443], [-8.6092575, 41.1660168]], [[-8.6092634, 41.1657443], [-8.6084213, 41.1657008]], [[-8.6070247, 41.1664897], [-8.6070753, 41.1664801], [-8.6071365, 41.1664759], [-8.6072212, 41.1664808], [-8.6073514, 41.1664918], [-8.607428, 41.1664967], [-8.6074597, 41.1664785], [-8.6074727, 41.1664482], [-8.6075289, 41.1657542], [-8.6075445, 41.1657202], [-8.6075714, 41.1656914], [-8.6076231, 41.1656758], [-8.6084213, 41.1657008]]]}",0
Rua Académico Futebol Club,"{'type': 'MultiLineString', 'coordinates': [[[-8.6073743, 41.1838429], [-8.6075962, 41.1838393], [-8.6078041, 41.1838358]], [[-8.6079424, 41.1838312], [-8.6078041, 41.1838358]], [[-8.6079424, 41.1838312], [-8.6081355, 41.1837452], [-8.608213, 41.1836743], [-8.6082433, 41.1835927], [-8.608255, 41.183461], [-8.6082417, 41.1833506], [-8.6081982, 41.1832436], [-8.6078558, 41.1826038], [-8.6078363, 41.182519], [-8.6078545, 41.1824378], [-8.6078904, 41.1823652], [-8.6079677, 41.1823101]], [[-8.6078041, 41.1838358], [-8.6079424, 41.1838312]], [[-8.6078041, 41.1838358], [-8.6075962, 41.1838393], [-8.6073743, 41.1838429]], [[-8.6079677, 41.1823101], [-8.6080333, 41.182275], [-8.6080948, 41.1822573], [-8.6084535, 41.1822406]], [[-8.6079677, 41.1823101], [-8.6078904, 41.1823652], [-8.6078545, 41.1824378], [-8.6078363, 41.182519], [-8.6078558, 41.1826038], [-8.6081982, 41.1832436], [-8.6082417, 41.1833506], [-8.608255, 41.183461], [-8.6082433, 41.1835927], [-8.608213, 41.1836743], [-8.6081355, 41.1837452], [-8.6079424, 41.1838312]], [[-8.6089174, 41.1822297], [-8.6094189, 41.1822158]], [[-8.6089174, 41.1822297], [-8.6084535, 41.1822406]], [[-8.6094189, 41.1822158], [-8.6089174, 41.1822297]], [[-8.6084535, 41.1822406], [-8.6089174, 41.1822297]], [[-8.6084535, 41.1822406], [-8.6080948, 41.1822573], [-8.6080333, 41.182275], [-8.6079677, 41.1823101]]]}",0
Rua da Azenha,"{'type': 'MultiLineString', 'coordinates': [[[-8.613677, 41.1813853], [-8.6130717, 41.1813794]], [[-8.6114524, 41.1813635], [-8.6110087, 41.1813591]], [[-8.6110087, 41.1813591], [-8.6106791, 41.1813559]], [[-8.6099666, 41.1813489], [-8.6096558, 41.1813401]], [[-8.611564, 41.1813646], [-8.6114524, 41.1813635]], [[-8.6101692, 41.1813509], [-8.6099666, 41.1813489]], [[-8.6106791, 41.1813559], [-8.6101692, 41.1813509]], [[-8.6130717, 41.1813794], [-8.611564, 41.1813646]]]}",0
Rua Armando Cardoso,"{'type': 'MultiLineString', 'coordinates': [[[-8.6114168, 41.1820203], [-8.6124619, 41.1820745]], [[-8.6124619, 41.1820745], [-8.6135831, 41.182125]]]}",0
Travessa da Bouça,"{'type': 'MultiLineString', 'coordinates': [[[-8.6090819, 41.1757174], [-8.6090136, 41.1757351], [-8.608916, 41.1757229]], [[-8.608916, 41.1757229], [-8.6087534, 41.1758193], [-8.6085583, 41.1759371], [-8.6083823, 41.1760238], [-8.6082501, 41.1760198]], [[-8.608916, 41.1757229], [-8.6090136, 41.1757351], [-8.6090819, 41.1757174]], [[-8.6076804, 41.1756551], [-8.6077536, 41.1756538], [-8.6078433, 41.1756596]], [[-8.6078399, 41.175693], [-8.6078433, 41.1756596]], [[-8.6078399, 41.175693], [-8.6076875, 41.1757535]], [[-8.6078433, 41.1756596], [-8.6078399, 41.175693]], [[-8.6078433, 41.1756596], [-8.6077536, 41.1756538], [-8.6076804, 41.1756551]], [[-8.6078433, 41.1756596], [-8.6078513, 41.175655], [-8.607936, 41.1756636], [-8.6081298, 41.1757445], [-8.6083072, 41.1758362]], [[-8.6082501, 41.1760198], [-8.6083823, 41.1760238], [-8.6085583, 41.1759371], [-8.6087534, 41.1758193], [-8.608916, 41.1757229]], [[-8.6076875, 41.1757535], [-8.6078399, 41.175693]], [[-8.6096705, 41.175536], [-8.6094084, 41.1756229]], [[-8.6094084, 41.1756229], [-8.6096705, 41.175536]], [[-8.6083072, 41.1758362], [-8.6081298, 41.1757445], [-8.607936, 41.1756636], [-8.6078513, 41.175655], [-8.6078433, 41.1756596]]]}",0
Rua Agra do Amial,"{'type': 'MultiLineString', 'coordinates': [[[-8.6091066, 41.1754762], [-8.6090398, 41.1755276], [-8.608916, 41.1757229]]]}",0
Travessa de Cortes,"{'type': 'MultiLineString', 'coordinates': [[[-8.606431, 41.1746325], [-8.6064919, 41.1745955], [-8.6065864, 41.1745193], [-8.6066535, 41.1744285], [-8.606742, 41.1743659], [-8.606852, 41.1743093], [-8.6069593, 41.1742609], [-8.6070436, 41.1742506], [-8.6073428, 41.1742508], [-8.6074286, 41.174273], [-8.6075762, 41.1743719], [-8.607654, 41.1744305]], [[-8.607654, 41.1744305], [-8.60778, 41.1744769], [-8.6079141, 41.1744971], [-8.6080321, 41.1744587], [-8.6081233, 41.174483], [-8.6083084, 41.1745758], [-8.6085981, 41.174378], [-8.6087623, 41.174286]], [[-8.607654, 41.1744305], [-8.6075762, 41.1743719], [-8.6074286, 41.174273], [-8.6073428, 41.1742508], [-8.6070436, 41.1742506], [-8.6069593, 41.1742609], [-8.606852, 41.1743093], [-8.606742, 41.1743659], [-8.6066535, 41.1744285], [-8.6065864, 41.1745193], [-8.6064919, 41.1745955], [-8.606431, 41.1746325]], [[-8.6087623, 41.174286], [-8.6085981, 41.174378], [-8.6083084, 41.1745758], [-8.6081233, 41.174483], [-8.6080321, 41.1744587], [-8.6079141, 41.1744971], [-8.60778, 41.1744769], [-8.607654, 41.1744305]]]}",0
Rua de Dionísio dos Santos Silva,"{'type': 'MultiLineString', 'coordinates': [[[-8.6074801, 41.175238], [-8.607517, 41.1753083]], [[-8.6070504, 41.1770276], [-8.6070525, 41.1769642], [-8.6073337, 41.1766153], [-8.6074147, 41.1764753], [-8.6076001, 41.1761939], [-8.6076584, 41.176039], [-8.6076899, 41.1758639], [-8.6076875, 41.1757535]], [[-8.6070504, 41.1770276], [-8.6070178, 41.1770394], [-8.6069923, 41.1770588], [-8.606977, 41.1770835], [-8.6069737, 41.1771106], [-8.6069827, 41.177137], [-8.6070029, 41.1771596], [-8.6070322, 41.1771757], [-8.6070669, 41.1771835], [-8.607103, 41.177182], [-8.6071364, 41.1771714], [-8.6071631, 41.177153], [-8.60718, 41.1771289], [-8.6071851, 41.1771019], [-8.6071778, 41.1770752], [-8.607159, 41.1770519], [-8.6071309, 41.1770347]], [[-8.6077886, 41.1769775], [-8.6074685, 41.1768803], [-8.607164, 41.1769974], [-8.6071309, 41.1770347]], [[-8.6071309, 41.1770347], [-8.607164, 41.1769974], [-8.6074685, 41.1768803], [-8.6077886, 41.1769775]], [[-8.6071309, 41.1770347], [-8.6071052, 41.177027], [-8.6070778, 41.1770246], [-8.6070504, 41.1770276]], [[-8.607517, 41.1753083], [-8.6074801, 41.175238]], [[-8.607517, 41.1753083], [-8.6076067, 41.1754636], [-8.6076527, 41.1755308], [-8.6076772, 41.1756101], [-8.6076804, 41.1756551]], [[-8.6076804, 41.1756551], [-8.6076875, 41.1757535]], [[-8.6076804, 41.1756551], [-8.6076772, 41.1756101], [-8.6076527, 41.1755308], [-8.6076067, 41.1754636], [-8.607517, 41.1753083]], [[-8.6076875, 41.1757535], [-8.6076804, 41.1756551]], [[-8.6076875, 41.1757535], [-8.6076899, 41.1758639], [-8.6076584, 41.176039], [-8.6076001, 41.1761939], [-8.6074147, 41.1764753], [-8.6073337, 41.1766153], [-8.6070525, 41.1769642], [-8.6070504, 41.1770276]]]}",0
Travessa do Ribeiro,"{'type': 'MultiLineString', 'coordinates': [[[-8.6058087, 41.1746208], [-8.6058828, 41.1746297], [-8.605899, 41.1746634], [-8.605899, 41.1747016], [-8.6058828, 41.174798], [-8.6058828, 41.1748959], [-8.6058828, 41.174951], [-8.6059112, 41.1749786], [-8.6059478, 41.1749939]], [[-8.6059478, 41.1749939], [-8.6059966, 41.1749954], [-8.6060494, 41.1749831], [-8.6061511, 41.1749204], [-8.6062405, 41.1748653], [-8.6063218, 41.1748531], [-8.6063747, 41.174847], [-8.6064092, 41.1748439], [-8.6064641, 41.1748271], [-8.6065064, 41.174808], [-8.6065922, 41.1747692]], [[-8.6059478, 41.1749939], [-8.6059112, 41.1749786], [-8.6058828, 41.174951], [-8.6058828, 41.1748959], [-8.6058828, 41.174798], [-8.605899, 41.1747016], [-8.605899, 41.1746634], [-8.6058828, 41.1746297], [-8.6058087, 41.1746208]], [[-8.6065922, 41.1747692], [-8.6065064, 41.174808], [-8.6064641, 41.1748271], [-8.6064092, 41.1748439], [-8.6063747, 41.174847], [-8.6063218, 41.1748531], [-8.6062405, 41.1748653], [-8.6061511, 41.1749204], [-8.6060494, 41.1749831], [-8.6059966, 41.1749954], [-8.6059478, 41.1749939]]]}",0
Rua Poente da Colónia Doutor Manuel Laranjeira,"{'type': 'MultiLineString', 'coordinates': [[[-8.5993784, 41.1710116], [-8.5994408, 41.1709734], [-8.5994484, 41.170909]], [[-8.5993784, 41.1710116], [-8.5994376, 41.170479], [-8.5990676, 41.1704567]], [[-8.5993784, 41.1710116], [-8.5990026, 41.1710453], [-8.5990676, 41.1704567]], [[-8.5990676, 41.1704567], [-8.5991419, 41.1697495]], [[-8.5990676, 41.1704567], [-8.5990026, 41.1710453], [-8.5993784, 41.1710116]], [[-8.5990676, 41.1704567], [-8.5994376, 41.170479], [-8.5993784, 41.1710116]], [[-8.5991419, 41.1697495], [-8.5990676, 41.1704567]], [[-8.5995487, 41.1697666], [-8.5995127, 41.1703643], [-8.5994971, 41.1704967]], [[-8.5994484, 41.170909], [-8.5994971, 41.1704967]], [[-8.5994484, 41.170909], [-8.5998093, 41.1709182], [-8.5998501, 41.1705189], [-8.5994971, 41.1704967]], [[-8.5994484, 41.170909], [-8.5994408, 41.1709734], [-8.5993784, 41.1710116]], [[-8.5994971, 41.1704967], [-8.5994484, 41.170909]], [[-8.5994971, 41.1704967], [-8.5998501, 41.1705189], [-8.5998093, 41.1709182], [-8.5994484, 41.170909]], [[-8.5994971, 41.1704967], [-8.5995127, 41.1703643], [-8.5995487, 41.1697666]]]}",0
