,OBJECTID,BGRI2021,DT21,DTMN21,DTMNFR21,DTMNFRSEC21,SECNUM21,SSNUM21,SECSSNUM21,SUBSECCAO,NUTS1,NUTS2,NUTS3,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASS_CONST_1_OU_2_ALOJ,N_EDIFICIOS_CLASS_CONST_3_OU_MAIS_ALOJAMENTOS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_1_OU_2_PISOS,N_EDIFICIOS_3_OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1945,N_EDIFICIOS_CONSTR_1946_1980,N_EDIFICIOS_CONSTR_1981_2000,N_EDIFICIOS_CONSTR_2001_2010,N_EDIFICIOS_CONSTR_2011_2021,N_EDIFICIOS_COM_NECESSIDADES_REPARACAO,N_ALOJAMENTOS_TOTAL,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASS_RHABITUAL,N_ALOJAMENTOS_FAM_CLASS_VAGOS_OU_RESID_SECUNDARIA,N_RHABITUAL_ACESSIVEL_CADEIRAS_RODAS,N_RHABITUAL_COM_ESTACIONAMENTO,N_RHABITUAL_PROP_OCUP,N_RHABITUAL_ARRENDADOS,N_AGREGADOS_DOMESTICOS_PRIVADOS,N_ADP_1_OU_2_PESSOAS,N_ADP_3_OU_MAIS_PESSOAS,N_NUCLEOS_FAMILIARES,N_NUCLEOS_FAMILIARES_COM_FILHOS_TENDO_O_MAIS_NOVO_MENOS_DE_25,N_INDIVIDUOS,N_INDIVIDUOS_H,N_INDIVIDUOS_M,N_INDIVIDUOS_0_14,N_INDIVIDUOS_15_24,N_INDIVIDUOS_25_64,N_INDIVIDUOS_65_OU_MAIS,SHAPE_Length,SHAPE_Area,geometry,ALs,pressao,Freguesia
508,166184,13120302105,13,1312,131203,131203021,021,05,02105,13120302105,1,11,11A,22.0,20.0,2.0,22.0,20.0,2.0,16.0,4.0,2.0,0.0,0.0,19.0,32.0,32.0,22.0,10.0,4.0,1.0,12.0,7.0,22.0,14.0,8.0,16.0,7.0,56.0,23.0,33.0,7.0,7.0,32.0,10.0,846.067163996925,21491.1059991683,"MULTIPOLYGON (((-8.581415780436869 41.167513142644786, -8.581601272714954 41.16706598464378, -8.581474597688599 41.16703746764413, -8.581431933595796 41.16691931222673, -8.581237792655129 41.16686776422305, -8.581005394859847 41.16688295893755, -8.580859835283514 41.16697329450201, -8.580798854696248 41.16697353153669, -8.58079660268736 41.166973540289746, -8.580741243276497 41.16696632776815, -8.580737093058588 41.16695705142142, -8.580619224332095 41.16689351020355, -8.580585003679118 41.16688125318577, -8.580565873656298 41.16688029290463, -8.580553609970199 41.16688343713698, -8.580541419847119 41.16689897195032, -8.580517118375283 41.166938296443156, -8.580408327413842 41.16720505734767, -8.580396567075516 41.16722791010103, -8.580407796036026 41.167247819204206, -8.58043483600096 41.16728857407179, -8.58044524474193 41.16731052133652, -8.58045702473755 41.16733803695867, -8.580435336309076 41.16741189461779, -8.580434224300193 41.16745688279887, -8.580398646764182 41.16743560054815, -8.580344686856618 41.167420815158124, -8.580268129550348 41.16741789964615, -8.580156205917515 41.16742476049495, -8.580059908855684 41.16743691547778, -8.579918330630377 41.16745995669936, -8.57983246327024 41.16746437772838, -8.579857166955504 41.167388044901195, -8.579866763846985 41.16731558219908, -8.57984470984185 41.16715852315618, -8.579887562186581 41.16706200874128, -8.579919576699348 41.16700385340643, -8.580007348997647 41.16686811107391, -8.580098640342571 41.16674685109801, -8.580176498287514 41.16665829111506, -8.580279506603848 41.16657467586958, -8.580291037057922 41.166561836841495, -8.58109615018192 41.165953556447214, -8.581319573838355 41.16601535385024, -8.582158494868647 41.16653035257384, -8.582384078764475 41.1669753127306, -8.58242128978666 41.16707291505579, -8.582221663528813 41.167541675956336, -8.582175790099644 41.167639242106674, -8.582072255071166 41.16761608317239, -8.581770517743454 41.16764331745245, -8.581555887076634 41.167693765377486, -8.581290538252203 41.167849947375736, -8.581415780436869 41.167513142644786)))",0.0,0.0,Campanhã
509,166185,13120302106,13,1312,131203,131203021,021,06,02106,13120302106,1,11,11A,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,12.0,14.0,14.0,13.0,1.0,2.0,0.0,9.0,2.0,13.0,10.0,3.0,10.0,4.0,28.0,12.0,16.0,6.0,1.0,14.0,7.0,234.588904137591,1608.79184851506,"MULTIPOLYGON (((-8.581098356589035 41.16780285677477, -8.581115180360014 41.16775734015494, -8.581225141559152 41.167462376979856, -8.581431933595796 41.16691931222673, -8.581474597688599 41.16703746764413, -8.581601272714954 41.16706598464378, -8.581415780436869 41.167513142644786, -8.581290538252203 41.167849947375736, -8.581098356589035 41.16780285677477)))",0.0,0.0,Campanhã
510,166186,13121001505,13,1312,131210,131210015,015,05,01505,13121001505,1,11,11A,70.0,58.0,12.0,68.0,47.0,23.0,45.0,23.0,1.0,0.0,1.0,24.0,123.0,123.0,89.0,34.0,10.0,13.0,49.0,37.0,89.0,66.0,23.0,47.0,17.0,178.0,92.0,86.0,11.0,27.0,92.0,48.0,567.169580524725,14878.5789682152,"MULTIPOLYGON (((-8.602303865430596 41.1670853126298, -8.601750977954525 41.16675011979653, -8.601700951321607 41.16662385386051, -8.60170826937338 41.16616684512722, -8.601740875859917 41.1661228001307, -8.601974973865694 41.16597659221814, -8.602548037644514 41.16643971101301, -8.60274117162957 41.166503281288215, -8.602993737942604 41.166523704951636, -8.603227017847296 41.16656114213082, -8.603402340935386 41.16653499727669, -8.603478543251407 41.1666772274158, -8.603466317209692 41.16670863763474, -8.603466107412851 41.16779518498965, -8.602303865430596 41.1670853126298)))",6.0,0.06741573033707865,Paranhos
511,166187,13120301403,13,1312,131203,131203014,014,03,01403,13120301403,1,11,11A,13.0,13.0,0.0,13.0,13.0,0.0,12.0,1.0,0.0,0.0,0.0,5.0,14.0,14.0,11.0,3.0,6.0,4.0,7.0,4.0,11.0,7.0,4.0,7.0,3.0,25.0,12.0,13.0,3.0,2.0,13.0,7.0,1046.79557686271,33806.0629362434,"MULTIPOLYGON (((-8.582843545643112 41.167800578689366, -8.5826246523017 41.167790601847386, -8.582404614997701 41.167778865102356, -8.582281090718194 41.16780018200391, -8.582215811133494 41.1678251714632, -8.582044331575897 41.167873236971914, -8.581999858013715 41.167860147818885, -8.582127774477176 41.16771976327746, -8.582175790099644 41.167639242106674, -8.582221663528813 41.167541675956336, -8.58242128978666 41.16707291505579, -8.582384078764475 41.1669753127306, -8.582158494868647 41.16653035257384, -8.582359912079243 41.16665111130018, -8.58246996198213 41.16670351676425, -8.583040573141643 41.16685055502108, -8.583204658005112 41.166880148709396, -8.583314675567461 41.16689999560959, -8.583636308556256 41.16692519906015, -8.5840634280437 41.16689689189668, -8.584180727227293 41.16685431211081, -8.584328469327438 41.16670261005504, -8.584461058294782 41.16654614086177, -8.584545484599701 41.16656288132218, -8.584631017806752 41.16657596162077, -8.584703620874517 41.16658705757137, -8.584833915600628 41.16660123182625, -8.585022506047942 41.16661812074563, -8.585385552751891 41.16664304066545, -8.585574135175614 41.166656993298965, -8.585757436521584 41.16667594667595, -8.585915953949568 41.16669809378571, -8.586043415881273 41.16672476592177, -8.586055135454783 41.16672761022805, -8.58623659724744 41.16677162734249, -8.586362160988381 41.16680638348211, -8.586527486233466 41.16686360096095, -8.586655117658907 41.16691304281648, -8.586763038142388 41.16696021293332, -8.58686719485572 41.16700413730581, -8.586811268923547 41.167235850073716, -8.58660471518131 41.1671025862451, -8.586491562074288 41.167082683697856, -8.585606134504065 41.16732761228438, -8.58560213008694 41.167328720241684, -8.585293445704268 41.167414106821774, -8.584717242059078 41.16757457902507, -8.584165846012977 41.16772851220003, -8.583895550111873 41.1677689463278, -8.583413644853845 41.16784696119802, -8.583125060162654 41.16789480354961, -8.582843545643112 41.167800578689366)))",0.0,0.0,Campanhã
512,166188,13121103002,13,1312,131211,131211030,030,02,03002,13121103002,1,11,11A,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,84.0,84.0,81.0,3.0,1.0,1.0,2.0,79.0,81.0,66.0,15.0,47.0,18.0,152.0,64.0,88.0,19.0,7.0,79.0,47.0,413.67838145479,4639.75092809664,"MULTIPOLYGON (((-8.639084804054953 41.16703322722818, -8.639041937617977 41.166880682338956, -8.638925511536609 41.16671174125263, -8.638918691065724 41.1667018304273, -8.638840277855365 41.166513083875415, -8.63882513720966 41.16621497655111, -8.638847814732799 41.16612708748732, -8.638934180888869 41.16603829744716, -8.639134310000063 41.16600788330715, -8.639141966442857 41.166604109032804, -8.639160437728187 41.16663535213361, -8.639212180154054 41.16668273697151, -8.639270044971111 41.1667420517269, -8.639281692320717 41.166778412239175, -8.639378854542027 41.167045085953696, -8.639414100984254 41.16715960562246, -8.639444263789672 41.167356559718044, -8.639406594237139 41.167485625830246, -8.639369712564367 41.167531456982, -8.63934558149475 41.16755896230552, -8.639292896985511 41.16759674098491, -8.63923299369246 41.16762846443665, -8.639188720506079 41.1676428677963, -8.639140118333593 41.167655264184475, -8.639038664929902 41.16767140529829, -8.639084804054953 41.16703322722818)))",0.0,0.0,Ramalde
513,166189,13120302013,13,1312,131203,131203020,020,13,02013,13120302013,1,11,11A,9.0,9.0,0.0,9.0,7.0,2.0,0.0,6.0,3.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,2.0,6.0,7.0,0.0,7.0,6.0,1.0,5.0,0.0,14.0,8.0,6.0,0.0,0.0,4.0,10.0,238.656247608238,2843.88015016113,"MULTIPOLYGON (((-8.5742118941547 41.16772428608344, -8.573781617823165 41.16734760594375, -8.574068335316186 41.16713665175332, -8.574452728812842 41.16746928005148, -8.574477540286882 41.16751408690617, -8.574714724935639 41.16770353037149, -8.574464778025307 41.16794463494579, -8.5742118941547 41.16772428608344)))",0.0,0.0,Campanhã
514,166190,13121003903,13,1312,131210,131210039,039,03,03903,13121003903,1,11,11A,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,21.0,3.0,1.0,0.0,0.0,21.0,21.0,16.0,5.0,15.0,4.0,42.0,17.0,25.0,2.0,2.0,19.0,19.0,148.857347126062,1052.79674499546,"MULTIPOLYGON (((-8.613751574537314 41.16775192887589, -8.613990761777664 41.16727025056061, -8.614124366552872 41.16731090190596, -8.614155778326513 41.16732597813567, -8.614171571146302 41.16734450521932, -8.614178452583362 41.16736813895844, -8.61405890122202 41.16760973906218, -8.613958311558033 41.167812992374095, -8.613751574537314 41.16775192887589)))",0.0,0.0,Paranhos
515,166191,13121103003,13,1312,131211,131211030,030,03,03003,13121103003,1,11,11A,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,2.0,0.0,1.0,22.0,24.0,12.0,12.0,21.0,13.0,77.0,30.0,47.0,16.0,11.0,37.0,13.0,396.029860425745,5727.91461828133,"MULTIPOLYGON (((-8.638062134336003 41.16741104168594, -8.637948518286338 41.16713000595406, -8.63780488930364 41.1667853626784, -8.63772689543923 41.166602880541326, -8.637814666411415 41.16657079804595, -8.637971587395917 41.16651343980674, -8.638002561446456 41.166486354986645, -8.638116478614991 41.16638677466347, -8.63825133652896 41.16629736642385, -8.63853239012116 41.166136697465014, -8.63849657417035 41.16635656922104, -8.638428333882851 41.166783584587094, -8.638384013214047 41.16714323533925, -8.638342132625866 41.167392774955054, -8.638307315166312 41.16753353382293, -8.63826632190749 41.16760870794355, -8.638245809925746 41.16763646549342, -8.638244584603937 41.1676381231609, -8.638185908401013 41.16771752309278, -8.638180251616872 41.167722599324534, -8.638062134336003 41.16741104168594)))",0.0,0.0,Ramalde
516,166192,13121005001,13,1312,131210,131210050,050,01,05001,13121005001,1,11,11A,19.0,16.0,3.0,19.0,15.0,4.0,0.0,19.0,0.0,0.0,0.0,11.0,42.0,42.0,38.0,4.0,3.0,5.0,13.0,20.0,38.0,28.0,10.0,21.0,7.0,73.0,27.0,46.0,3.0,7.0,37.0,26.0,474.388722705985,5349.42669472438,"MULTIPOLYGON (((-8.62151759813611 41.167622705859046, -8.620566997223222 41.16763876618305, -8.620559742489242 41.16751861160497, -8.621423275868764 41.16745382979837, -8.621810213929367 41.167490446313934, -8.622096182648692 41.167489228129156, -8.622633793409923 41.167454340754155, -8.622793581449686 41.16745446922954, -8.623029528021423 41.167520184356725, -8.623155560485902 41.1675162247686, -8.623085865237275 41.167731230380674, -8.622304114215513 41.16778094265547, -8.622286059535762 41.1677820917507, -8.622011801091116 41.16780567968009, -8.62151759813611 41.167622705859046)))",2.0,0.05263157894736842,Paranhos
517,166211,13121702603,13,1312,131217,131217026,026,03,02603,13121702603,1,11,11A,35.0,8.0,27.0,34.0,9.0,26.0,1.0,29.0,5.0,0.0,0.0,34.0,206.0,206.0,164.0,42.0,17.0,105.0,91.0,59.0,164.0,119.0,45.0,89.0,34.0,332.0,148.0,184.0,32.0,22.0,178.0,100.0,1011.94707051462,23473.6783372842,"MULTIPOLYGON (((-8.630122234170859 41.1650787946725, -8.62969217063559 41.165030133489886, -8.629739986026735 41.16481459775481, -8.629753791639015 41.16467074445466, -8.629758663772424 41.16452729074298, -8.62973733895912 41.16446462519666, -8.629905320370769 41.164421444473376, -8.630073533612123 41.1644107132175, -8.630233210866255 41.16443216312222, -8.630585313447755 41.16451695935708, -8.630731832676556 41.16450496117999, -8.63106997055325 41.164385318881195, -8.631556931088971 41.16413493077122, -8.631842674186878 41.16364937694626, -8.631933384816017 41.16344461999731, -8.631919742268122 41.16330809774736, -8.63184304976869 41.16316867178025, -8.631728843875099 41.16306752170067, -8.631429261980912 41.162903653470984, -8.631391471441093 41.16288337891987, -8.631090889759932 41.16270841178306, -8.631249299468568 41.16263079197743, -8.631341680020999 41.162682798547785, -8.631705344649358 41.16288966356666, -8.63229584813292 41.16321917497285, -8.632912896474943 41.163559728114954, -8.633360077463502 41.16381133534557, -8.63232748825047 41.164275771929404, -8.632182459492375 41.16431889995618, -8.63177176170038 41.16458632631631, -8.631745193129891 41.164603627003736, -8.631617980182678 41.164671440003445, -8.630788190592042 41.16503489452058, -8.630563402010516 41.16507369635727, -8.630370246006748 41.16509042574662, -8.630122234170859 41.1650787946725)))",4.0,0.024390243902439025,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
518,166212,13121704909,13,1312,131217,131217049,049,09,04909,13121704909,1,11,11A,32.0,20.0,12.0,30.0,14.0,18.0,0.0,31.0,0.0,1.0,0.0,23.0,101.0,101.0,83.0,18.0,11.0,23.0,46.0,32.0,83.0,47.0,36.0,58.0,23.0,193.0,86.0,107.0,17.0,21.0,102.0,53.0,451.428418482352,11260.8163491295,"MULTIPOLYGON (((-8.6184030864711 41.164186294540094, -8.619369810112174 41.164304119040054, -8.619756295008166 41.164353489149406, -8.620134385336728 41.164401776918005, -8.620112616205617 41.16454452822441, -8.619904787290178 41.164861303984935, -8.618277264272194 41.16515797351175, -8.6184030864711 41.164186294540094)))",4.0,0.04819277108433735,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
519,166213,13121704910,13,1312,131217,131217049,049,10,04910,13121704910,1,11,11A,43.0,32.0,11.0,42.0,22.0,21.0,8.0,30.0,3.0,0.0,2.0,30.0,105.0,105.0,69.0,36.0,14.0,18.0,27.0,36.0,69.0,48.0,21.0,37.0,13.0,139.0,69.0,70.0,11.0,11.0,84.0,33.0,401.211203702623,10003.3947131722,"MULTIPOLYGON (((-8.617211196050897 41.165064856544596, -8.617199050383636 41.16506367579805, -8.61735950907689 41.16405606462619, -8.6184030864711 41.164186294540094, -8.618277264272194 41.16515797351175, -8.618276869212263 41.1651580454096, -8.61826703836308 41.165159085398685, -8.618207692495751 41.16516536195193, -8.617211196050897 41.165064856544596)))",4.0,0.057971014492753624,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
520,166214,13120300903,13,1312,131203,131203009,009,03,00903,13120300903,1,11,11A,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,278.0,278.0,137.0,141.0,113.0,134.0,21.0,103.0,137.0,133.0,4.0,33.0,6.0,181.0,102.0,79.0,5.0,9.0,158.0,9.0,1807.72539071128,159088.664422485,"MULTIPOLYGON (((-8.582434596744216 41.165174886495855, -8.582108789367798 41.16461100591008, -8.58199213802392 41.16440293715542, -8.58196635061096 41.16435694713028, -8.581934868715903 41.164300794478386, -8.581746293398034 41.163969346379375, -8.581480666841138 41.16351247658539, -8.58146271845946 41.16348160663077, -8.581435194816232 41.1634342545767, -8.581343564212935 41.16324817447986, -8.5813343213588 41.16322941028085, -8.581275711819064 41.16311038122163, -8.581204477487672 41.1628837939424, -8.581172919158025 41.16275849160924, -8.581146780849329 41.1625108756898, -8.581170410978341 41.16213431755351, -8.581231652231542 41.161916236308, -8.581281061353856 41.16175231537212, -8.581430086988794 41.16136007073346, -8.581715599805786 41.16065556662449, -8.582265408691535 41.159303876724515, -8.582493703196187 41.158754002844425, -8.582793371714303 41.15883101360349, -8.582955718887812 41.15886555788364, -8.582912233664294 41.15893342870021, -8.582567331864267 41.159791686439924, -8.582527938396579 41.15989707936014, -8.582492569003833 41.16002455143337, -8.582530829815406 41.16003221793099, -8.583225564709277 41.1602091230037, -8.584072855060631 41.16042489005739, -8.58448401922147 41.16057215923899, -8.584820311358662 41.16074454466954, -8.584895734496744 41.160800973543274, -8.585083787203185 41.160946478078735, -8.585202540602976 41.16107536306599, -8.585264056890312 41.161158894429136, -8.585381926441958 41.161379037227775, -8.585457350839572 41.161604939190454, -8.585463108449932 41.16164173354257, -8.585462636986335 41.16184139952245, -8.585423367107506 41.16203843461484, -8.585297078741126 41.16235897814422, -8.585266351618737 41.16242989721649, -8.585272125967828 41.16251246778633, -8.58531941031966 41.16258111766024, -8.585405671639938 41.162641735669354, -8.585503532122486 41.16267218042706, -8.585492713865559 41.16269131122194, -8.585309663422715 41.16300830482792, -8.58527228066595 41.16307303702714, -8.584888711727764 41.16378033932465, -8.584716188447734 41.1640801562846, -8.584558848791259 41.164337323834154, -8.58442634270541 41.1645640690417, -8.584395469421308 41.16459503707413, -8.584340034729637 41.16462681356313, -8.584318055204571 41.164639406693645, -8.583718546458899 41.1648645317595, -8.583313525793784 41.1650174199474, -8.582756857164968 41.16523772901122, -8.582605105615695 41.16529778236616, -8.582532676207459 41.165324050616896, -8.582434596744216 41.165174886495855)))",16.0,0.11678832116788321,Campanhã
521,166215,13121602001,13,1312,131216,131216020,020,01,02001,13121602001,1,11,11A,20.0,11.0,9.0,19.0,1.0,19.0,0.0,1.0,9.0,10.0,0.0,3.0,237.0,237.0,190.0,47.0,165.0,185.0,122.0,55.0,190.0,130.0,60.0,121.0,65.0,413.0,190.0,223.0,61.0,45.0,227.0,80.0,1513.71706502877,77866.3901647784,"MULTIPOLYGON (((-8.670818698656255 41.16490499187082, -8.670761121657177 41.16489568184517, -8.670283851208712 41.16480823551157, -8.669981359262888 41.164752807845964, -8.669302486467444 41.16463840604829, -8.669035951014425 41.164598556170006, -8.668529934816078 41.16450819374185, -8.668294319223683 41.16446849465385, -8.668071947836427 41.16443101166583, -8.667184359286216 41.16428562370737, -8.666045164137273 41.16409506156558, -8.664462082943414 41.163820222119526, -8.664258661367878 41.16363419630847, -8.664218918178094 41.16359341168477, -8.664193931069208 41.16354884112436, -8.664186793185403 41.16350461956909, -8.664275853590755 41.163131751207466, -8.664314883156996 41.16296940147415, -8.666176873632015 41.16329114732325, -8.666212856869189 41.163148960939616, -8.666351362391824 41.16260154552676, -8.666418550043263 41.16261207387272, -8.66691397324114 41.16268968246662, -8.66754127086161 41.16280015251647, -8.667961233381918 41.16287672093281, -8.668216046968261 41.16292205738709, -8.668415084042731 41.16321374886262, -8.668506329818154 41.16330064332531, -8.66866304337929 41.16337543766774, -8.66919318984243 41.16346142819087, -8.669813902352791 41.16356210176496, -8.670713667363975 41.163708033949796, -8.671501434461991 41.16383885384751, -8.671467814927583 41.16393816301283, -8.671459230220504 41.16396351339368, -8.671156167311546 41.16495957862966, -8.670818698656255 41.16490499187082)))",1.0,0.005263157894736842,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
522,166216,13121600803,13,1312,131216,131216008,008,03,00803,13121600803,1,11,11A,17.0,8.0,9.0,15.0,2.0,15.0,0.0,16.0,1.0,0.0,0.0,0.0,141.0,141.0,110.0,31.0,48.0,92.0,73.0,25.0,110.0,73.0,37.0,73.0,33.0,245.0,107.0,138.0,28.0,23.0,133.0,61.0,615.624639189977,22149.824429645,"MULTIPOLYGON (((-8.684533959467915 41.16324831169726, -8.684936691674253 41.16313045230256, -8.685747084494652 41.16289330997173, -8.686634332990955 41.164484728978294, -8.685305692135389 41.16489621877647, -8.684533959467915 41.16324831169726)))",1.0,0.00909090909090909,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
523,166217,13121000203,13,1312,131210,131210002,002,03,00203,13121000203,1,11,11A,32.0,31.0,0.0,32.0,6.0,26.0,5.0,12.0,14.0,0.0,1.0,14.0,33.0,32.0,31.0,1.0,13.0,31.0,26.0,1.0,31.0,16.0,15.0,27.0,11.0,92.0,31.0,61.0,10.0,12.0,37.0,33.0,927.731938190351,41400.3531666514,"MULTIPOLYGON (((-8.594241126009264 41.164887476551236, -8.593402720805205 41.16478037020332, -8.593640212506712 41.163713191921936, -8.593640874427457 41.16371021874375, -8.595589893585569 41.16396374707625, -8.596858365158868 41.164127601696016, -8.597627570052378 41.16422762256398, -8.597464200177537 41.16531639513871, -8.594241126009264 41.164887476551236)))",0.0,0.0,Paranhos
524,166218,13120300706,13,1312,131203,131203007,007,06,00706,13120300706,1,11,11A,31.0,6.0,25.0,31.0,7.0,24.0,3.0,25.0,3.0,0.0,0.0,4.0,127.0,127.0,105.0,22.0,2.0,24.0,58.0,41.0,105.0,64.0,41.0,72.0,30.0,243.0,114.0,129.0,22.0,25.0,132.0,64.0,2169.02534081608,189014.717240078,"MULTIPOLYGON (((-8.577692473554464 41.16536287813115, -8.57763812014396 41.165329899715125, -8.577579722063742 41.16530652560249, -8.577537144293757 41.16529675900754, -8.577511010248665 41.16529076390302, -8.577433623674251 41.16528570576891, -8.57735215941477 41.165294195932375, -8.577272975181234 41.165317425454575, -8.577248220640213 41.16533044213684, -8.577202938466568 41.165354261229076, -8.577172066305087 41.165380482934616, -8.57688332290804 41.16519406146546, -8.576871750374975 41.165186597331754, -8.576728333639563 41.16506704628505, -8.576637315701861 41.16495411769049, -8.57659861979913 41.16486651398446, -8.57680648329287 41.16440415003876, -8.576890799576459 41.16411086265565, -8.576941462709597 41.163968314204844, -8.577551408318472 41.16225186220463, -8.57771100561327 41.16187956133388, -8.577863608999287 41.16147034329484, -8.577882614938504 41.161319606489364, -8.577833579529194 41.16121977014275, -8.578100954895685 41.1608274320241, -8.578374491634323 41.1604602627081, -8.578446539140057 41.16032901234192, -8.578552703180307 41.16028482359937, -8.579263447876347 41.15980322882335, -8.57938362183226 41.15970651941045, -8.579797228699954 41.159500505786355, -8.58013422234375 41.159381407159195, -8.580645575844061 41.15935862958051, -8.580893882512107 41.15935498036564, -8.581203849141415 41.159350424442685, -8.581273108521382 41.15934940672995, -8.581287332805696 41.159349198311745, -8.581391349789296 41.15933313498376, -8.581768382436643 41.15923499904772, -8.58189070785911 41.159178418221195, -8.58210025238547 41.15867205333767, -8.582427966684142 41.15873710690206, -8.582474572336578 41.15874908906959, -8.582493703196187 41.158754002844425, -8.582265408691535 41.159303876724515, -8.581715599805786 41.16065556662449, -8.581430086988794 41.16136007073346, -8.581281061353856 41.16175231537212, -8.581231652231542 41.161916236308, -8.581170410978341 41.16213431755351, -8.581146780849329 41.1625108756898, -8.581172919158025 41.16275849160924, -8.581204477487672 41.1628837939424, -8.581275711819064 41.16311038122163, -8.5813343213588 41.16322941028085, -8.581343564212935 41.16324817447986, -8.581435194816232 41.1634342545767, -8.58146271845946 41.16348160663077, -8.581480666841138 41.16351247658539, -8.581746293398034 41.163969346379375, -8.581934868715903 41.164300794478386, -8.58196635061096 41.16435694713028, -8.58199213802392 41.16440293715542, -8.581911044708395 41.164428699422245, -8.581813603515894 41.16444588925405, -8.581644061194392 41.16444655049058, -8.581580527272957 41.16444418662046, -8.581498519295023 41.164439802924534, -8.58141679501329 41.16443543427383, -8.581300516176933 41.16440705578632, -8.581185662713052 41.16435701799759, -8.581046325439855 41.164298145706184, -8.580893268419427 41.16421639792839, -8.580732017360324 41.1641170900077, -8.580552259425813 41.164074956583946, -8.580344351645746 41.164061493953376, -8.580043566428555 41.16404751794462, -8.57977764532425 41.16406726048024, -8.579560787928491 41.16412520495336, -8.579450791213715 41.16419134132849, -8.579399300005042 41.16422230057753, -8.579098212291967 41.16448310695165, -8.57854127478723 41.16497218168054, -8.578446242743782 41.165033775956964, -8.578319416227114 41.16509987006146, -8.577788878152884 41.16534903549712, -8.57772797306089 41.16539529989732, -8.577692473554464 41.16536287813115)))",0.0,0.0,Campanhã
525,166219,13121101102,13,1312,131211,131211011,011,02,01102,13121101102,1,11,11A,26.0,7.0,18.0,23.0,4.0,22.0,0.0,6.0,8.0,11.0,1.0,10.0,383.0,382.0,304.0,78.0,210.0,300.0,240.0,44.0,304.0,173.0,131.0,220.0,113.0,766.0,364.0,402.0,113.0,95.0,400.0,158.0,1525.66801796911,136210.946011529,"MULTIPOLYGON (((-8.642179120318128 41.165049507225014, -8.641415907047513 41.16491908882322, -8.641370701659767 41.16477415472642, -8.64128357152846 41.16465298702177, -8.64077446633418 41.16423055808978, -8.640214303961319 41.16375615715616, -8.63901860155458 41.16274374549777, -8.63933575784473 41.162532402518856, -8.639335802891107 41.16253237260658, -8.639883971350727 41.16200437288206, -8.640449144290931 41.16145802041845, -8.640632475276695 41.16128098083524, -8.640969014737394 41.16095598703847, -8.64153665177472 41.16044265881115, -8.64169593608148 41.160298611990115, -8.641972322311274 41.16004922819339, -8.642214968414736 41.16008975241599, -8.642840813448018 41.16019502488683, -8.643130942057393 41.16024245046791, -8.643419769212143 41.16029176839194, -8.643720287053663 41.16034274369038, -8.64386390969868 41.16036461506656, -8.643864390479372 41.160364695774575, -8.643777578522446 41.16060007853758, -8.643733276299296 41.160769342142714, -8.64368015969663 41.160934494699305, -8.643677542384479 41.1609947164877, -8.643680848407822 41.161041503664656, -8.643697279922868 41.16106929834447, -8.643700087166616 41.161076380415935, -8.64371976758494 41.161122105429214, -8.643802152500236 41.161206214355374, -8.643835098821674 41.16123889627986, -8.643864212366722 41.161302595312655, -8.6438535940634 41.16134971525516, -8.64360820852382 41.16222942973722, -8.643344645166087 41.163173224184256, -8.643319950449056 41.16324731045947, -8.643259927130185 41.16340706463784, -8.643225581574706 41.16348582996349, -8.64306213316342 41.164003787684514, -8.642815035727299 41.16475451706454, -8.642805348947066 41.164783625004105, -8.642735607580798 41.16498571340539, -8.642691875222084 41.165137119284914, -8.642179120318128 41.165049507225014)))",10.0,0.03289473684210526,Ramalde
